Sr_No,Round,Institute,Program,Stream,Quota,Category,Seat_Gender,Opening_Rank,Closing_Rank,Remark
136,Round 1,"KIET GROUP OF INSTITUTIONS(KRISHNA INSTT. OF ENGG. & TECHNOLOGY),GHAZIABAD",Computer Science & Engineering (Cyber Security),B.Tech,Home State,EWS(GL),Female Seats,193292.0,193292.0,Fresh Only
137,Round 1,"RAJKIYA ENGINEERING COLLEGE,AMBEDKAR NAGAR",Electrical Engineering,B.Tech,Home State,BC(AF),Both Male and Female Seats,1287295.0,1287295.0,Fresh Only
138,Round 1,"ISABELLA THOBURN COLLEGE (PROFESSIONAL STUDIES),LUCKNOW",Computer Science,B.Tech,Home State,BC(Girl),Female Seats,481422.0,481422.0,Fresh Only
139,Round 1,"GALGOTIA'S COLLEGE OF ENGG. & TECHNOLOGY,GAUTAM BUDDH NAGAR",Electrical Engineering,B.Tech,Home State,EWS(OPEN),Both Male and Female Seats,691736.0,734165.0,Fresh Only
140,Round 1,"G.L. BAJAJ INSTITUTE OF TECHNOLOGY & MANAGEMENT,GAUTAM BUDDH NAGAR",Computer Science And Engineering(Data Science),B.Tech,Home State,SC(Girl),Female Seats,424167.0,927241.0,Fresh Only
141,Round 1,"JMS GROUP OF INSTITUTIONS,GHAZIABAD",Computer Science and Engineering,B.Tech,Home State,OPEN,Both Male and Female Seats,1239200.0,1400897.0,Fresh Only
142,Round 1,"Lucknow University, Lucknow",Civil Engineering,B.Tech,Home State,ST,Both Male and Female Seats,520130.0,520130.0,Fresh Only
143,Round 1,"BUNDELKHAND INSTITUTE OF ENGINEERING & TECHNOLOGY,JHANSI",Information Technology,B.Tech,Home State,BC(PH),Both Male and Female Seats,1032883.0,1032883.0,Fresh Only
144,Round 1,"KIET GROUP OF INSTITUTIONS(KRISHNA INSTT. OF ENGG. & TECHNOLOGY),GHAZIABAD",Computer Science And Engineering(Artificial Intelligence & Machine Learning),B.Tech,Home State,EWS(GL),Female Seats,151716.0,169718.0,Fresh Only
145,Round 1,"MEERUT INSTITUTE OF ENGINEERING & TECHNOLOGY,MEERUT",Information Technology (FW),B.Tech,Home State,OPEN(TF),Both Male and Female Seats,502873.0,555708.0,Fresh Only
146,Round 1,"Bundelkhand University, Jhansi",Mechanical Engineering,B.Tech,Home State,OPEN,Both Male and Female Seats,204512.0,428026.0,Fresh Only
147,Round 1,"RAJA BALWANT SINGH ENGINEERING TECHNICAL CAMPUS,AGRA",Electronics and Communication Engineering,B.Tech,Home State,OPEN,Both Male and Female Seats,301804.0,1459100.0,Fresh Only
148,Round 1,"VISION INSTITUTE OF TECHNOLOGY,KANPUR",Computer Science And Engineering(Artificial Intelligence & Machine Learning),B.Tech,Home State,OPEN,Both Male and Female Seats,955791.0,955791.0,Fresh Only
149,Round 1,"MAHARANA PRATAP ENGINEERING COLLEGE,KANPUR",Computer Science and Engineering (Artificial Intelligence) (FW),B.Tech,Home State,OPEN(TF),Both Male and Female Seats,430524.0,1212917.0,Fresh Only
150,Round 1,"ABES INSTITUTE OF TECHNOLOGY,GHAZIABAD",Computer Science and Engineering (Artificial Intelligence),B.Tech,Home State,BC(Girl),Female Seats,670307.0,1083221.0,Fresh Only
151,Round 1,"ABES ENGG.COLLEGE,GHAZIABAD",Electronics and Communication Engineering,B.Tech,Home State,OPEN,Both Male and Female Seats,247993.0,397445.0,Fresh Only
152,Round 1,"BABU BANARASI DAS INSTITUTE OF TECHNOLOGY AND MANAGEMENT, LUCKNOW",Electronics and Communication Engineering,B.Tech,Home State,OPEN(GIRL),Female Seats,154602.0,1158414.0,Fresh Only
153,Round 1,"HINDUSTAN COLLEGE OF SCIENCE & TECHNOLOGY,MATHURA",Information Technology,B.Tech,Home State,OPEN,Both Male and Female Seats,1155227.0,1155227.0,Fresh Only
154,Round 1,"Veer Bahadur Singh Purvanchal University, Jaunpur",Information Technology,B.Tech,Home State,SC,Both Male and Female Seats,688875.0,1316955.0,Fresh Only
155,Round 1,"Dr. Bhim Rao Ambedkar University, Agra",Electrical Engineering,B.Tech,Home State,OPEN(GIRL),Female Seats,516167.0,1208090.0,Fresh Only
156,Round 1,"LUCKNOW INSTITUTE OF TECHNOLOGY,LUCKNOW",Computer Science and Engineering,B.Tech,Home State,BC,Both Male and Female Seats,285091.0,367701.0,Fresh Only
157,Round 1,"LUCKNOW INSTITUTE OF TECHNOLOGY,LUCKNOW",Electronics and Communication Engineering,B.Tech,Home State,OPEN,Both Male and Female Seats,103739.0,330346.0,Fresh Only
158,Round 1,"NOIDA INSTITUTE OF ENGG. & TECHNOLOGY,GAUTAM BUDDH NAGAR",Computer Science and Engineering (Artificial Intelligence),B.Tech,Home State,BC(Girl),Female Seats,511375.0,596619.0,Fresh Only
159,Round 1,"Veer Bahadur Singh Purvanchal University, Jaunpur",Artificial Intelligence And Machine Learning,B.Tech,Home State,BC,Both Male and Female Seats,569439.0,575109.0,Fresh Only
160,Round 1,"BUNDELKHAND INSTITUTE OF ENGINEERING & TECHNOLOGY,JHANSI",Information Technology,B.Tech,Home State,EWS(AF),Both Male and Female Seats,174660.0,174660.0,Fresh Only
161,Round 1,"INSTITUTE OF ENGINEERING & TECHNOLOGY,LUCKNOW",Electrical Engineering,B.Tech,Home State,OPEN,Both Male and Female Seats,46378.0,56482.0,Fresh Only
162,Round 1,LLOYD INSTITUTE OF ENGINEERING AND TECHNOLOGY,Computer Science & Engineering (Cyber Security),B.Tech,Home State,OPEN,Both Male and Female Seats,366561.0,1462524.0,Fresh Only
163,Round 1,"SAMRAT ASHOK RAJKIYA ENGINEERING COLLEGE, MIRZAPUR",Computer Science and Engineering,B.Tech,Home State,SC,Both Male and Female Seats,342667.0,630934.0,Fresh Only
164,Round 1,"KAMLA NEHRU INSTITUTE OF TECHNOLOGY,SULTANPUR",Electrical Engineering,B.Tech,Home State,EWS(OPEN),Both Male and Female Seats,104503.0,111289.0,Fresh Only
165,Round 1,"SHIVDAN SINGH INSTITUTE OF TECHNOLOGY & MANAGEMENT,ALIGARH",Computer Science And Engineering(Artificial Intelligence & Machine Learning),B.Tech,Home State,OPEN,Both Male and Female Seats,505723.0,1254635.0,Fresh Only
166,Round 1,"G.L. BAJAJ INSTITUTE OF TECHNOLOGY & MANAGEMENT,GAUTAM BUDDH NAGAR",Mechanical Engineering,B.Tech,Home State,BC,Both Male and Female Seats,600244.0,1288239.0,Fresh Only
167,Round 1,"MODERN COLLEGE, JHANSI",Artificial Intelligence And Machine Learning,B.Tech,Home State,OPEN,Both Male and Female Seats,543477.0,543477.0,Fresh Only
168,Round 1,"M. J. P. Ruhelkhand University, Bareilly",Electrical Engineering,B.Tech,Home State,SC,Both Male and Female Seats,991009.0,1281719.0,Fresh Only
169,Round 1,"Dr. Shakuntala Misra National Rehabilitation University, Lucknow",Civil Engineering,B.Tech,Home State,SC,Both Male and Female Seats,744492.0,1152802.0,Fresh Only
170,Round 1,"KAMLA NEHRU INSTITUTE OF TECHNOLOGY,SULTANPUR",Information Technology,B.Tech,Home State,SC(AF),Both Male and Female Seats,624827.0,624827.0,Fresh Only
171,Round 1,"BUNDELKHAND INSTITUTE OF ENGINEERING & TECHNOLOGY,JHANSI",Mechanical Engineering,B.Tech,Home State,OPEN(AF),Both Male and Female Seats,160871.0,160871.0,Fresh Only
172,Round 1,"Khwaja Moinuddin Chishti Language University, Lucknow",Computer Science and Engineering,B.Tech,Home State,OPEN(GIRL),Female Seats,235171.0,390226.0,Fresh Only
173,Round 1,Ch. Charan Singh University Campus (SCRIET) Meerut,Mechanical Engineering,B.Tech,Home State,EWS(OPEN),Both Male and Female Seats,686707.0,728906.0,Fresh Only
174,Round 1,"I.M.S. ENGINEERING COLLEGE,GHAZIABAD",Computer Science,B.Tech,Home State,OPEN,Both Male and Female Seats,144995.0,911965.0,Fresh Only
175,Round 1,"J.S.S. ACADEMY OF TECHNICAL EDUCATION,GAUTAM BUDDH NAGAR",Computer Science And Engineering(Artificial Intelligence & Machine Learning),B.Tech,Home State,BC(Girl),Female Seats,137745.0,153029.0,Fresh Only
176,Round 1,LLOYD INSTITUTE OF ENGINEERING AND TECHNOLOGY,Electronics and Communication Engineering,B.Tech,Home State,OPEN,Both Male and Female Seats,998685.0,1301639.0,Fresh Only
177,Round 1,"BUNDELKHAND INSTITUTE OF ENGINEERING & TECHNOLOGY,JHANSI",Electronics and Communication Engineering,B.Tech,Home State,SC(Girl),Female Seats,297808.0,311699.0,Fresh Only
178,Round 1,"ALIGARH COLLEGE OF ENGG. & TECH,ALIGARH",Electronics and Communication Engineering,B.Tech,Home State,OPEN,Both Male and Female Seats,757232.0,843219.0,Fresh Only
179,Round 1,"JMS INSTITUTE OF TECHNOLOGY, GHAZIABAD",Computer Science And Engineering(Artificial Intelligence & Machine Learning),B.Tech,Home State,OPEN,Both Male and Female Seats,769008.0,1466634.0,Fresh Only
180,Round 1,"UNITED COLLEGE OF ENGINEERING & RESEARCH,ALLAHABAD",Electronics and Communication Engineering,B.Tech,Home State,OPEN(GIRL),Female Seats,336143.0,470537.0,Fresh Only
181,Round 1,"KIET GROUP OF INSTITUTIONS(KRISHNA INSTT. OF ENGG. & TECHNOLOGY),GHAZIABAD",Electronics and Communication Engineering,B.Tech,Home State,BC(Girl),Female Seats,267951.0,351165.0,Fresh Only
182,Round 1,"Dr. Bhim Rao Ambedkar University, Agra",Civil Engineering,B.Tech,Home State,OPEN,Both Male and Female Seats,453404.0,1306350.0,Fresh Only
183,Round 1,"Dr. Shakuntala Misra National Rehabilitation University, Lucknow",Computer Science & Engineering  (Artificial Intelligence & data Science),B.Tech,Home State,OPEN,Both Male and Female Seats,105567.0,277193.0,Fresh Only
184,Round 1,"Veer Bahadur Singh Purvanchal University, Jaunpur",Electronics and Communication Engineering,B.Tech,Home State,BC,Both Male and Female Seats,823517.0,987173.0,Fresh Only
185,Round 1,"SAMRAT ASHOK RAJKIYA ENGINEERING COLLEGE, MIRZAPUR",Electrical Engineering,B.Tech,Home State,SC,Both Male and Female Seats,754624.0,1231501.0,Fresh Only
186,Round 1,"KIET GROUP OF INSTITUTIONS(KRISHNA INSTT. OF ENGG. & TECHNOLOGY),GHAZIABAD",Computer Science,B.Tech,Home State,EWS(OPEN),Both Male and Female Seats,170753.0,195474.0,Fresh Only
187,Round 1,"INSTITUTE OF ENGINEERING & TECHNOLOGY,LUCKNOW",Computer Science and Engineering (Artificial Intelligence),B.Tech,Home State,BC,Both Male and Female Seats,35744.0,43739.0,Fresh Only
188,Round 1,"BHARAT RATNA SARDAR VALLABHBHAI PATEL RAJKIYA ENGINEERING COLLEGE, BASTI",Civil Engineering,B.Tech,Home State,BC,Both Male and Female Seats,995370.0,1286286.0,Fresh Only
189,Round 1,"KIET GROUP OF INSTITUTIONS(KRISHNA INSTT. OF ENGG. & TECHNOLOGY),GHAZIABAD",Mechanical Engineering,B.Tech,Home State,SC(Girl),Female Seats,1165431.0,1165431.0,Fresh Only
190,Round 1,"INSTITUTE OF ENGG. & RURAL TECHNOLOGY,ALLAHABAD",Electrical Engineering,B.Tech,Home State,ST,Both Male and Female Seats,894556.0,894556.0,Fresh Only
191,Round 1,"AJAY KUMAR GARG ENGG. COLLEGE,GHAZIABAD",Computer Science (Hindi) (FW),B.Tech,Home State,OPEN(TF),Both Male and Female Seats,198515.0,214036.0,Fresh Only
192,Round 1,"NOIDA INSTITUTE OF ENGG. & TECHNOLOGY,GAUTAM BUDDH NAGAR",Computer Science And Engineering(Internet Of Things),B.Tech,Home State,SC,Both Male and Female Seats,807502.0,807502.0,Fresh Only
193,Round 1,"M. J. P. Ruhelkhand University, Bareilly",Electronics Engineering,B.Tech,Home State,OPEN(GIRL),Female Seats,544493.0,558329.0,Fresh Only
194,Round 1,"MAHARANA PRATAP ENGINEERING COLLEGE,KANPUR",Computer Science (FW),B.Tech,Home State,OPEN(TF),Both Male and Female Seats,241890.0,904703.0,Fresh Only
195,Round 1,"Dr. Rammanohar Lohia Avadh University, Faizabad",Computer Science Engineering,B.Tech,Home State,SC,Both Male and Female Seats,305371.0,676986.0,Fresh Only
196,Round 1,"CENTRE FOR ADVANCE STUDIES,LUCKNOW",Computer Science And Engineering(Artificial Intelligence & Machine Learning),B.Tech,Home State,EWS(OPEN),Both Male and Female Seats,86840.0,90426.0,Fresh Only
197,Round 1,"RAJKIYA ENGINEERING COLLEGE,MAINPURI",Civil Engineering,B.Tech,Home State,BC(Girl),Female Seats,1175332.0,1393863.0,Fresh Only
198,Round 1,"ASHOKA INSTITUTE OF TECHNOLOGY & MANAGEMENT,VARANASI",Computer Science And Engineering(Artificial Intelligence & Machine Learning) (FW),B.Tech,Home State,OPEN(TF),Both Male and Female Seats,422861.0,473978.0,Fresh Only
199,Round 1,"AJAY KUMAR GARG ENGG. COLLEGE,GHAZIABAD",Civil Engineering (FW),B.Tech,Home State,OPEN(TF),Both Male and Female Seats,210459.0,210459.0,Fresh Only
200,Round 1,"NOIDA INSTITUTE OF ENGG. & TECHNOLOGY,GAUTAM BUDDH NAGAR",Computer Science,B.Tech,Home State,OPEN(AF),Both Male and Female Seats,790117.0,886969.0,Fresh Only
201,Round 1,"ALLENHOUSE INSTITUTE OF TECHNOLOGY,KANPUR",Mechanical Engineering,B.Tech,Home State,OPEN(GIRL),Female Seats,1466028.0,1466028.0,Fresh Only
202,Round 1,"Khwaja Moinuddin Chishti Language University, Lucknow",Computer Science And Engineering(Artificial Intelligence & Machine Learning),B.Tech,Home State,EWS(OPEN),Both Male and Female Seats,434741.0,435694.0,Fresh Only
203,Round 1,"INSTITUTE OF ENGINEERING & TECHNOLOGY,SITAPUR",Computer Science and Engineering,B.Tech,Home State,OPEN,Both Male and Female Seats,132302.0,629939.0,Fresh Only
204,Round 1,"AXIS INSTITUTE OF TECHNOLOGY & MANAGEMENT,KANPUR",Electrical Engineering,B.Tech,Home State,OPEN,Both Male and Female Seats,517536.0,869377.0,Fresh Only
205,Round 1,"FEROZE GANDHI INSTITUTE OF ENGG AND TECHNOLOGY, RAIBAREILLY",Aeronautical Engineering,B.Tech,Home State,OPEN(AF),Both Male and Female Seats,562831.0,562831.0,Fresh Only
206,Round 1,"KAMLA NEHRU INSTITUTE OF TECHNOLOGY,SULTANPUR",Electrical Engineering,B.Tech,Home State,SC,Both Male and Female Seats,232888.0,268969.0,Fresh Only
207,Round 1,"AJAY KUMAR GARG ENGG. COLLEGE,GHAZIABAD",Computer Science And Engineering(Data Science),B.Tech,Home State,EWS(GL),Female Seats,193164.0,218573.0,Fresh Only
208,Round 1,"PRAYAG INSTITUTE OF TECHNOLOGY & MANAGEMENT,ALLAHABAD",Mechanical Engineering,B.Tech,Home State,OPEN,Both Male and Female Seats,1188702.0,1188702.0,Fresh Only
209,Round 1,"INSTITUTE OF ENGINEERING & TECHNOLOGY,LUCKNOW",Computer Science and Engineering,B.Tech,Home State,BC(PH),Both Male and Female Seats,134244.0,134244.0,Fresh Only
210,Round 1,"HINDUSTAN COLLEGE OF SCIENCE & TECHNOLOGY,MATHURA",Computer Science and Engineering,B.Tech,Home State,OPEN(GIRL),Female Seats,123569.0,1287528.0,Fresh Only
211,Round 1,"G.L. BAJAJ INSTITUTE OF TECHNOLOGY & MANAGEMENT,GAUTAM BUDDH NAGAR",Computer Science And Engineering(Artificial Intelligence & Machine Learning),B.Tech,Home State,SC,Both Male and Female Seats,237907.0,773105.0,Fresh Only
212,Round 1,"Lucknow University, Lucknow",Computer Science and Engineering,B.Tech,Home State,BC(AF),Both Male and Female Seats,212054.0,222610.0,Fresh Only
213,Round 1,"Dr. Bhim Rao Ambedkar University, Agra",Computer Science and Engineering,B.Tech,Home State,BC,Both Male and Female Seats,375592.0,524797.0,Fresh Only
214,Round 1,"KIPM COLLEGE OF ENGG. & TECHNOLOGY,GORAKHPUR",Electronics and Communication Engineering (FW),B.Tech,Home State,OPEN(TF),Both Male and Female Seats,722606.0,1277546.0,Fresh Only
215,Round 1,"AJAY KUMAR GARG ENGG. COLLEGE,GHAZIABAD",Artificial Intelligence And Machine Learning,B.Tech,Home State,SC,Both Male and Female Seats,368044.0,556388.0,Fresh Only
216,Round 1,"Bundelkhand University, Jhansi",Biomedical Engineering,B.Tech,Home State,OPEN(GIRL),Female Seats,1171763.0,1171763.0,Fresh Only
217,Round 1,"DR.AMBEDKAR INSTITUTE OF TECHNOLOGY FOR DIVYANGJAN, U.P., KANPUR",Computer Science And Engineering(Artificial Intelligence & Machine Learning),B.Tech,Home State,BC(AF),Both Male and Female Seats,214279.0,214279.0,Fresh Only
218,Round 1,"AJAY KUMAR GARG ENGG. COLLEGE,GHAZIABAD",Computer Science and Engineering,B.Tech,Home State,SC(Girl),Female Seats,247531.0,471168.0,Fresh Only
219,Round 1,"Bundelkhand University, Jhansi",Food Engineering & technology,B.Tech,Home State,OPEN(GIRL),Female Seats,826372.0,923603.0,Fresh Only
220,Round 1,"RAJ KUMAR GOEL INSTT. OF TECHNOLOGY,GHAZIABAD",Computer Science And Engineering(Artificial Intelligence & Machine Learning) (FW),B.Tech,Home State,OPEN(TF),Both Male and Female Seats,332749.0,464465.0,Fresh Only
221,Round 1,"NOIDA INSTITUTE OF ENGG. & TECHNOLOGY,GAUTAM BUDDH NAGAR",Electronics Engineering (VLSI Design and Technology),B.Tech,Home State,OPEN,Both Male and Female Seats,413991.0,781753.0,Fresh Only
222,Round 1,"RAJ KUMAR GOEL INSTT. OF TECHNOLOGY,GHAZIABAD",Civil Engineering,B.Tech,Home State,OPEN(GIRL),Female Seats,1234360.0,1386500.0,Fresh Only
223,Round 1,"MEERUT INSTITUTE OF ENGINEERING & TECHNOLOGY,MEERUT",Computer Science and Engineering,B.Tech,Home State,OPEN(GIRL),Female Seats,183110.0,848271.0,Fresh Only
224,Round 1,"DR.M.C.SAXENA COLLEGE OF ENGG. & TECHNOLOGY,LUCKNOW",Computer Science and Engineering,B.Tech,Home State,OPEN,Both Male and Female Seats,161090.0,1401228.0,Fresh Only
225,Round 1,"MORADABAD INSTITUTE OF TECHNOLOGY,MORADABAD",Mechanical Engineering,B.Tech,Home State,OPEN,Both Male and Female Seats,337074.0,1450500.0,Fresh Only
226,Round 1,"BUNDELKHAND INSTITUTE OF ENGINEERING & TECHNOLOGY,JHANSI",Mechanical Engineering,B.Tech,Home State,EWS(OPEN),Both Male and Female Seats,139223.0,148567.0,Fresh Only
227,Round 1,"INDERPRASTHA ENGG. COLLEGE,GHAZIABAD",Computer Science and Engineering,B.Tech,Home State,EWS(GL),Female Seats,1119955.0,1275634.0,Fresh Only
228,Round 1,"Dr. Bhim Rao Ambedkar University, Agra",Computer Science and Engineering,B.Tech,Home State,EWS(GL),Female Seats,486673.0,511439.0,Fresh Only
229,Round 1,"KASHI INSTITUTE OF TECHNOLOGY,VARANASI",Electronics and Communication Engineering,B.Tech,Home State,OPEN,Both Male and Female Seats,116181.0,1297655.0,Fresh Only
230,Round 1,GREATER NOIDA COLLEGE,Computer Science and Engineering (Artificial Intelligence) (FW),B.Tech,Home State,OPEN(TF),Both Male and Female Seats,460147.0,876937.0,Fresh Only
231,Round 1,"KAMLA NEHRU INSTITUTE OF TECHNOLOGY,SULTANPUR",Electronics Engineering,B.Tech,Home State,EWS(GL),Female Seats,111293.0,111293.0,Fresh Only
232,Round 1,"SAMRAT ASHOK RAJKIYA ENGINEERING COLLEGE, MIRZAPUR",Information Technology,B.Tech,Home State,ST,Both Male and Female Seats,1192278.0,1192278.0,Fresh Only
233,Round 1,"INSTITUTE OF ENGINEERING & TECHNOLOGY,LUCKNOW",Computer Science and Engineering,B.Tech,Home State,OPEN,Both Male and Female Seats,4036.1,24167.0,Fresh Only
234,Round 1,"VEER KUNWAR INSTITUTE OF TECHNOLOGY,BIJNAUR",Mechanical Engineering,B.Tech,Home State,OPEN,Both Male and Female Seats,1475039.0,1475039.0,Fresh Only
235,Round 1,"J.S.S. ACADEMY OF TECHNICAL EDUCATION,GAUTAM BUDDH NAGAR",Computer Science And Engineering(Artificial Intelligence & Machine Learning),B.Tech,Home State,SC,Both Male and Female Seats,267197.0,327080.0,Fresh Only
236,Round 1,"DEEWAN V.S. INSTITUTE OF ENGINEERING & TECHNOLOGY, MEERUT,MEERUT",Computer Science and Engineering (FW),B.Tech,Home State,OPEN(TF),Both Male and Female Seats,928891.0,1208280.0,Fresh Only
237,Round 1,"Sardar Vallabhbhai Patel University of Agriculture & Technology, Meerut",Computer Science,B.Tech,Home State,OPEN,Both Male and Female Seats,160138.0,382147.0,Fresh Only
238,Round 1,"S.R.INSTITUTE OF MANAGEMENT & TECHNOLOGY,LUCKNOW",Computer Science and Engineering (Artificial Intelligence),B.Tech,Home State,BC,Both Male and Female Seats,1206309.0,1430546.0,Fresh Only
239,Round 1,"Dr. Rammanohar Lohia Avadh University, Faizabad",Civil Engineering,B.Tech,Home State,OPEN,Both Male and Female Seats,234474.0,1341251.0,Fresh Only
240,Round 1,"RAJKIYA ENGINEERING COLLEGE,AZAMGARH",Mechanical Engineering,B.Tech,Home State,EWS(OPEN),Both Male and Female Seats,570284.0,735625.0,Fresh Only
241,Round 1,"BUNDELKHAND INSTITUTE OF ENGINEERING & TECHNOLOGY,JHANSI",Electronics and Communication Engineering,B.Tech,Home State,EWS(GL),Female Seats,117956.0,117956.0,Fresh Only
242,Round 1,"AJAY KUMAR GARG ENGG. COLLEGE,GHAZIABAD",Artificial Intelligence And Machine Learning (FW),B.Tech,Home State,OPEN(TF),Both Male and Female Seats,120106.0,131246.0,Fresh Only
243,Round 1,"G.L. BAJAJ INSTITUTE OF TECHNOLOGY & MANAGEMENT,GAUTAM BUDDH NAGAR",Computer Science and Engineering (Artificial Intelligence),B.Tech,Home State,BC,Both Male and Female Seats,228724.0,277436.0,Fresh Only
244,Round 1,"NOIDA INSTITUTE OF ENGG. & TECHNOLOGY,GAUTAM BUDDH NAGAR",Computer Science And Engineering(Data Science),B.Tech,Home State,OPEN(GIRL),Female Seats,380735.0,494604.0,Fresh Only
245,Round 1,"RAJKIYA ENGINEERING COLLEGE,MAINPURI",Computer Science and Engineering,B.Tech,Home State,OPEN(GIRL),Female Seats,205537.0,240000.0,Fresh Only
246,Round 1,"DR.AMBEDKAR INSTITUTE OF TECHNOLOGY FOR DIVYANGJAN, U.P., KANPUR",Electronics Engineering,B.Tech,Home State,OPEN(AF),Both Male and Female Seats,337958.0,337958.0,Fresh Only
247,Round 1,"Dr. Shakuntala Misra National Rehabilitation University, Lucknow",Computer Science & Engineering  (Artificial Intelligence & data Science),B.Tech,Home State,OPEN(AF),Both Male and Female Seats,934083.0,934083.0,Fresh Only
248,Round 1,Ch. Charan Singh University Campus (SCRIET) Meerut,Electronics and Communication Engineering,B.Tech,Home State,OPEN,Both Male and Female Seats,162577.0,395190.0,Fresh Only
249,Round 1,"INDERPRASTHA ENGG. COLLEGE,GHAZIABAD",Computer Science and Engineering (Artificial Intelligence) (FW),B.Tech,Home State,OPEN(TF),Both Male and Female Seats,254758.0,628699.0,Fresh Only
250,Round 1,"Dr. Bhim Rao Ambedkar University, Agra",Electronics and Communication Engineering,B.Tech,Home State,SC(Girl),Female Seats,1184680.0,1184680.0,Fresh Only
251,Round 1,"MEERUT INSTITUTE OF TECHNOLOGY,MEERUT",Computer Science And Engineering(Artificial Intelligence & Machine Learning) (FW),B.Tech,Home State,OPEN(TF),Both Male and Female Seats,594588.0,725778.0,Fresh Only
